symbol,company_name,market_cap,latest_volume,cycle,isPurePrediction,release_date,whenInTheDay,end_price(first_available_sell_point),did_end_price_date_calculation_succeed,prediction [%],factor_price_change_list,weight_distribution_list,confidence,actual_price_change [%],digression [%],signComparison(predict/actual),start_price,n_open_price,n_close_price,n_high_price,n_low_price,n+1_open_price,n+1_close_price,n+1_high_price,n+1_low_price,n+2_close_price,n+2_high_price,n+2_low_price,n+3_close_price,n+3_high_price,n+3_low_price,n+4_close_price,n+4_high_price,n+4_low_price,n+5_close_price,n+5_high_price,n+5_low_price,prediction 0 [%],factor_price_change_list_parsed,prediction_by_factor_1,prediction_by_factor_2,prediction_by_factor_3,prediction_by_factor_4,is_false_positive_factor_1,is_false_negative_factor_1,is_false_positive_factor_2,is_false_negative_factor_2,is_false_positive_factor_3,is_false_negative_factor_3,is_false_positive_factor_4,is_false_negative_factor_4,end_price,didWin,didWin_always_buy
KLAC,KLA Corporation Common Stock,100565640272.0,2110538,4,False,2025-01-30,After market close,758.93,True,4.55,"[10.0, 5.0, -5.0, 5.0]","[0.26, 0.19, 0.175, 0.375]",0.6,6.45,-1.9,+/+,712.97,731.28,742.43,746.11,722.0,758.93,738.24,770.25,735.0,740.21,753.0,726.37,749.32,756.0,732.83,759.15,761.92,740.94,761.82,764.24,753.22,4.55,"[10.0, 5.0, -5.0, 5.0]",10.0,5.0,-5.0,5.0,False,False,False,False,False,True,False,False,758.93,True,True
KAI,Kadant Inc Common Stock,3770865569.0,175439,4,False,2025-02-12,After market close,367.55,True,8.75,"[5.0, 7.5, 5.0, 15.0]","[0.26, 0.18, 0.23, 0.33]",0.65,0.88,7.87,+/+,364.35,357.68,356.84,362.42,352.27,367.55,354.19,384.0,351.5,388.46,403.37,375.01,398.39,409.73,383.59,395.07,398.69,386.43,387.7,395.07,384.17,8.75,"[5.0, 7.5, 5.0, 15.0]",5.0,7.5,5.0,15.0,False,False,False,False,False,False,False,False,367.55,True,True
K,Kellanova Common Stock,28553085790.0,2734120,4,False,2025-02-06,Before market open,81.93,True,1.15,"[8.5, 2.0, 1.0, -5.0]","[0.26, 0.18, 0.23, 0.33]",0.795,0.09,1.06,+/+,81.86,81.93,82.13,82.16,81.83,82.1,82.3,82.31,82.02,82.28,82.29,82.11,82.2,82.25,82.15,82.18,82.34,82.15,82.21,82.3,82.17,1.15,"[8.5, 2.0, 1.0, -5.0]",8.5,2.0,1.0,-5.0,False,False,False,False,False,False,False,True,81.93,True,True
KVUE,Kenvue Inc. Common Stock,46077838512.0,15042169,4,False,2025-02-06,Before market open,20.53,True,3.92,"[5.0, 4.5, 0.5, 5.0]","[0.25, 0.18, 0.22, 0.35]",0.75,-0.99,4.91,+/-,20.74,20.53,19.8,21.1,19.75,19.9,20.18,20.23,19.84,20.58,20.74,20.2,20.91,20.96,20.53,20.96,21.02,20.5,21.45,21.58,20.88,3.92,"[5.0, 4.5, 0.5, 5.0]",5.0,4.5,0.5,5.0,True,False,True,False,True,False,True,False,20.53,False,False
KDP,Keurig Dr Pepper Inc. Common Stock,45512547092.0,12199955,5,False,2025-04-24,Before market open,34.22,True,4.51,"[8.5, 2.0, 0.5, 5.0]","[0.29, 0.2, 0.2, 0.31]",0.85,-2.76,7.27,+/-,35.19,34.22,34.46,35.4,33.91,34.76,34.4,34.76,34.17,34.04,34.61,33.94,34.23,34.37,33.56,34.59,34.74,33.92,34.04,34.39,33.99,4.51,"[8.5, 2.0, 0.5, 5.0]",8.5,2.0,0.5,5.0,True,False,True,False,True,False,True,False,34.22,False,False
KEY,KeyCorp Common Stock,18039212464.0,15649613,5,False,2025-04-17,Before market open,14.5,True,4.88,"[7.5, 5.0, 1.0, 5.0]","[0.29, 0.2, 0.21, 0.3]",0.75,3.06,1.82,+/+,14.07,14.5,14.27,14.73,14.22,14.05,13.79,14.21,13.68,14.17,14.2,13.9,14.52,15.14,14.46,14.87,14.93,14.43,14.72,14.87,14.63,4.88,"[7.5, 5.0, 1.0, 5.0]",7.5,5.0,1.0,5.0,False,False,False,False,False,False,False,False,14.5,True,True
KEYS,Keysight Technologies Inc. Common Stock,28104173892.0,1062644,4,False,2025-02-25,After market close,161.72,True,5.83,"[10.0, 8.0, 1.5, 5.0]","[0.2, 0.19, 0.21, 0.4]",0.8,-6.77,12.6,+/-,173.47,170.44,172.17,173.15,167.5,161.72,160.36,165.89,158.02,158.21,164.38,158.08,159.53,159.61,155.52,155.89,162.65,155.46,153.1,156.34,152.46,5.83,"[10.0, 8.0, 1.5, 5.0]",10.0,8.0,1.5,5.0,True,False,True,False,True,False,True,False,161.72,False,False
KRC,Kilroy Realty Corporation Common Stock,3829925245.0,914256,4,False,2025-02-10,After market close,36.29,True,3.02,"[5.5, 3.5, 2.0, 1.5]","[0.26, 0.18, 0.23, 0.33]",0.85,-2.58,5.6,+/-,37.25,37.31,36.79,37.42,36.71,36.29,35.82,37.86,35.56,35.02,35.32,34.43,35.4,35.64,34.76,34.91,36.2,34.76,34.72,34.9,34.03,3.02,"[5.5, 3.5, 2.0, 1.5]",5.5,3.5,2.0,1.5,True,False,True,False,True,False,True,False,36.29,False,False
KMB,Kimberly-Clark Corporation Common Stock,45349297503.0,3112783,4,False,2025-01-28,Before market open,131.6,True,6.0,"[10.0, 5.0, -5.0, 10.0]","[0.32, 0.2, 0.2, 0.28]",0.5,0.14,5.86,+/+,131.41,131.6,129.44,133.38,129.22,129.78,129.67,131.05,129.49,130.85,131.43,129.94,129.97,131.08,128.92,130.45,131.31,129.21,129.3,130.89,128.7,6.0,"[10.0, 5.0, -5.0, 10.0]",10.0,5.0,-5.0,10.0,False,False,False,False,False,True,False,False,131.6,True,True
KIM,Kimco Realty Corporation (HC) Common Stock,14592025191.0,4107442,4,False,2025-02-07,Before market open,22.93,True,3.9,"[5.0, 3.0, 1.5, 5.0]","[0.29, 0.2, 0.2, 0.31]",0.77,2.32,1.58,+/+,22.41,22.93,22.39,23.03,22.02,22.27,22.14,22.38,21.97,22.38,22.38,21.94,22.29,22.33,21.93,22.44,22.45,22.2,21.8,22.63,21.8,3.9,"[5.0, 3.0, 1.5, 5.0]",5.0,3.0,1.5,5.0,False,False,False,False,False,False,False,False,22.93,True,True
KMI,Kinder Morgan Inc. Common Stock,60684697453.0,13049856,4,False,2025-01-22,After market close,31.3,True,7.06,"[5.0, 4.5, -1.25, 15.0]","[0.245, 0.19, 0.215, 0.35]",0.6,0.26,6.8,+/+,31.22,31.45,30.78,31.46,30.66,31.3,30.48,31.3,30.09,30.27,30.56,30.17,27.46,29.21,27.29,27.46,27.6,26.95,27.3,27.98,27.13,7.06,"[5.0, 4.5, -1.25, 15.0]",5.0,4.5,-1.25,15.0,False,False,False,False,False,True,False,False,31.3,True,True
KC,Kingsoft Cloud Holdings Limited American Depositary Shares,3744400238.0,2147788,2,False,2024-08-20,Before market open,2.58,True,8.99,"[10.0, 4.0, 1.0, 15.0]","[0.14, 0.19, 0.23, 0.44]",0.8,1.98,7.01,+/+,2.53,2.58,2.37,2.58,2.33,2.34,2.47,2.56,2.34,2.44,2.47,2.36,2.52,2.58,2.36,2.66,2.72,2.48,2.55,2.67,2.5,8.99,"[10.0, 4.0, 1.0, 15.0]",10.0,4.0,1.0,15.0,False,False,False,False,False,False,False,False,2.58,True,True
KGC,Kinross Gold Corporation Common Stock,16838670000.0,28179299,4,False,2025-02-12,After market close,11.91,True,2.65,"[7.5, 5.5, 1.5, -1.0]","[0.23, 0.18, 0.21, 0.38]",0.6,-1.24,3.89,+/-,12.06,11.85,12.15,12.27,11.84,11.91,11.41,11.92,11.31,11.27,11.42,11.18,11.29,11.54,11.14,11.34,11.47,11.19,11.54,11.74,11.34,2.65,"[7.5, 5.5, 1.5, -1.0]",7.5,5.5,1.5,-1.0,True,False,True,False,True,False,False,False,11.91,False,False
KNSL,Kinsale Capital Group Inc. Common Stock,10648896622.0,114642,4,False,2025-02-13,After market close,459.46,True,4.0,"[6.5, 5.0, -1.0, 5.0]","[0.25, 0.18, 0.23, 0.34]",0.54,-3.61,7.61,+/-,476.67,476.42,487.11,487.35,472.92,459.46,449.34,461.42,434.0,442.17,458.87,437.98,440.32,447.0,438.26,441.44,443.0,426.0,428.53,444.15,424.38,4.0,"[6.5, 5.0, -1.0, 5.0]",6.5,5.0,-1.0,5.0,True,False,True,False,False,False,True,False,459.46,False,False
KRG,Kite Realty Group Trust Common Stock,5121626590.0,1712837,4,False,2025-02-11,After market close,22.75,True,5.41,"[12.0, 5.0, 0.5, 3.5]","[0.26, 0.18, 0.19, 0.37]",0.85,-1.86,7.27,+/-,23.18,23.16,23.7,23.7,23.1,22.75,22.95,23.14,22.53,23.24,23.36,22.51,22.37,23.47,22.31,22.42,22.51,22.13,22.36,22.49,22.18,5.41,"[12.0, 5.0, 0.5, 3.5]",12.0,5.0,0.5,3.5,True,False,True,False,True,False,True,False,22.75,False,False
KVYO,Klaviyo Inc. Series A Common Stock,9902888647.0,2726315,4,False,2025-02-19,After market close,43.38,True,7.33,"[10.5, 7.5, 1.5, 10.0]","[0.13, 0.21, 0.26, 0.4]",0.8,-8.23,15.56,+/-,47.27,47.15,47.0,47.4,45.6,43.38,44.26,44.69,39.39,41.85,43.86,40.87,41.57,41.9,39.29,40.53,41.45,39.41,40.5,41.86,40.38,7.33,"[10.5, 7.5, 1.5, 10.0]",10.5,7.5,1.5,10.0,True,False,True,False,True,False,True,False,43.38,False,False
KNX,Knight-Swift Transportation Holdings Inc.,7570976000.0,8078654,4,False,2025-01-22,After market close,60.52,True,2.03,"[5.5, 5.0, 0.5, -2.0]","[0.275, 0.2, 0.225, 0.3]",0.8,9.46,-7.43,+/+,55.29,55.11,55.0,55.55,54.7,60.52,57.59,61.51,57.0,57.24,57.86,56.88,58.8,59.51,56.5,58.52,58.92,58.01,58.34,58.94,57.86,2.03,"[5.5, 5.0, 0.5, -2.0]",5.5,5.0,0.5,-2.0,False,False,False,False,False,False,False,True,60.52,True,True
KSS,Kohl's Corporation Common Stock,842719228.0,12824836,4,False,2025-03-11,Before market open,10.43,True,-2.59,"[-8.0, 7.5, 0.0, -5.0]","[0.365, 0.2, 0.2, 0.235]",0.4,-13.44,10.85,-/-,12.05,10.43,9.15,10.56,8.75,9.15,8.61,9.19,8.28,8.21,8.74,8.14,8.06,8.28,7.96,8.55,8.66,8.08,8.33,8.69,8.3,-2.59,"[-8.0, 7.5, 0.0, -5.0]",-8.0,7.5,0.0,-5.0,False,False,True,False,False,False,False,False,10.43,True,False
KTOS,Kratos Defense & Security Solutions Inc. Common Stock,5206332594.0,2215492,4,False,2025-02-26,After market close,25.01,True,3.21,"[15.0, 10.0, -0.5, -5.0]","[0.215, 0.19, 0.235, 0.36]",0.7,-0.4,3.61,+/-,25.11,25.2,24.96,25.51,24.61,25.01,26.27,26.52,24.8,26.39,26.41,25.11,26.01,26.8,25.9,26.38,26.8,25.32,27.81,27.92,26.28,3.21,"[15.0, 10.0, -0.5, -5.0]",15.0,10.0,-0.5,-5.0,True,False,True,False,False,False,False,False,25.01,False,False
KR,Kroger Company (The) Common Stock,45628085514.0,9758595,4,False,2025-03-06,Before market open,62.61,True,1.91,"[5.0, 3.5, -1.0, 0.5]","[0.26, 0.19, 0.22, 0.33]",0.55,0.13,1.78,+/+,62.53,62.61,63.78,65.87,62.61,63.34,66.7,67.57,62.72,67.72,68.51,66.26,66.55,67.8,66.52,64.99,66.75,64.96,66.1,66.88,65.0,1.91,"[5.0, 3.5, -1.0, 0.5]",5.0,3.5,-1.0,0.5,False,False,False,False,False,True,False,False,62.61,True,True
LHX,L3Harris Technologies Inc. Common Stock,40933616459.0,1209987,4,False,2025-01-30,Before market open,207.4,True,-0.06,"[5.0, 4.5, -2.0, -5.0]","[0.26, 0.18, 0.21, 0.35]",0.55,-2.15,2.09,-/-,211.95,207.4,212.06,213.26,206.03,210.55,212.01,213.5,209.13,212.78,214.1,208.91,210.71,213.75,210.63,208.97,212.5,208.82,206.66,209.34,203.85,-0.06,"[5.0, 4.5, -2.0, -5.0]",5.0,4.5,-2.0,-5.0,True,False,True,False,False,False,False,False,207.4,True,False
LKQ,LKQ Corporation Common Stock,10842202350.0,3356478,5,False,2025-04-24,Before market open,40.5,True,2.02,"[5.0, 2.5, 1.0, 0.15]","[0.26, 0.18, 0.22, 0.34]",0.74,-3.87,5.89,+/-,42.13,40.5,37.26,41.1,36.89,37.6,37.41,37.62,36.21,37.21,37.98,36.7,37.65,37.72,37.14,38.21,38.34,37.14,38.13,38.51,37.85,2.02,"[5.0, 2.5, 1.0, 0.15]",5.0,2.5,1.0,0.15,True,False,True,False,True,False,True,False,40.5,False,False
LPLA,LPL Financial Holdings Inc. Common Stock,30130852133.0,1227214,4,False,2025-01-30,After market close,375.74,True,6.58,"[12.0, 5.0, -1.5, 10.0]","[0.1875, 0.2125, 0.2375, 0.3625]",0.75,3.79,2.79,+/+,362.02,364.14,361.8,365.69,359.43,375.74,366.89,375.74,358.3,364.15,365.94,355.0,361.89,368.21,358.7,366.47,368.45,351.6,371.05,374.3,366.47,6.58,"[12.0, 5.0, -1.5, 10.0]",12.0,5.0,-1.5,10.0,False,False,False,False,False,True,False,False,375.74,True,True
LH,Labcorp Holdings Inc. Common Stock,21003678000.0,956294,3,False,2025-02-06,Before market open,252.98,True,1.92,"[5.0, 4.0, -1.0, 0.2]","[0.26, 0.19, 0.21, 0.34]",0.6,1.2,0.72,+/+,249.99,252.98,247.74,254.79,244.08,248.88,246.27,249.25,243.59,245.08,247.29,243.87,245.14,247.73,243.61,241.15,244.75,240.42,244.87,246.08,242.0,1.92,"[5.0, 4.0, -1.0, 0.2]",5.0,4.0,-1.0,0.2,False,False,False,False,False,True,False,False,252.98,True,True
LRCX,Lam Research Corporation Common Stock,105207455500.0,17456944,1,False,2025-01-29,After market close,79.75,True,5.85,"[5.0, 5.0, -1.0, 12.0]","[0.29, 0.19, 0.215, 0.305]",0.71,7.03,-1.18,+/+,74.51,77.45,75.15,77.49,74.47,79.75,80.73,82.09,77.59,81.05,84.22,80.85,80.19,81.56,78.5,79.91,80.58,78.97,81.94,82.11,78.62,5.85,"[5.0, 5.0, -1.0, 12.0]",5.0,5.0,-1.0,12.0,False,False,False,False,False,True,False,False,79.75,True,True
LAMR,Lamar Advertising Company Class A Common Stock,12143458744.0,645458,4,False,2025-02-20,Before market open,124.01,True,4.42,"[5.5, 5.5, 1.0, 5.0]","[0.31, 0.2, 0.21, 0.28]",0.85,-6.05,10.47,+/-,132.0,124.01,122.31,126.75,119.2,122.79,121.91,123.25,120.94,123.65,124.37,121.9,125.43,125.66,123.76,122.59,126.34,121.92,122.16,124.28,122.07,4.42,"[5.5, 5.5, 1.0, 5.0]",5.5,5.5,1.0,5.0,True,False,True,False,True,False,True,False,124.01,False,False
LW,Lamb Weston Holdings Inc. Common Stock ,7230764113.0,1986943,4,False,2024-12-19,Before market open,65.96,True,-0.63,"[2.5, -4.0, -1.0, -1.0]","[0.26, 0.18, 0.25, 0.31]",0.32,-15.67,15.04,-/-,78.22,65.96,62.5,68.79,59.97,62.43,62.09,63.96,61.52,63.9,64.29,61.94,63.69,65.16,63.47,65.28,65.64,63.63,67.0,68.61,64.86,-0.63,"[2.5, -4.0, -1.0, -1.0]",2.5,-4.0,-1.0,-1.0,True,False,False,False,False,False,False,False,65.96,True,False
LNTH,Lantheus Holdings Inc. Common Stock,5501657679.0,2167610,4,False,2025-02-26,Before market open,81.0,True,4.54,"[15.0, 5.0, 0.0, 1.5]","[0.2, 0.19, 0.215, 0.395]",0.7,1.19,3.35,+/+,80.05,81.0,93.25,96.81,80.89,92.39,91.49,95.0,89.74,93.82,94.11,89.5,94.86,96.85,91.4,98.17,98.97,92.87,100.48,101.32,96.22,4.54,"[15.0, 5.0, 0.0, 1.5]",15.0,5.0,0.0,1.5,False,False,False,False,False,False,False,False,81.0,True,True
LVS,Las Vegas Sands Corp. Common Stock,29953942099.0,7470739,4,False,2025-01-29,After market close,47.5,True,4.7,"[8.5, 5.0, 0.1, 5.0]","[0.23, 0.19, 0.215, 0.355]",0.79,9.88,-5.18,+/+,43.23,43.31,43.43,44.15,43.26,47.5,48.24,48.73,46.53,45.83,47.9,45.29,44.93,45.37,44.21,44.53,45.73,44.5,43.53,44.17,43.02,4.7,"[8.5, 5.0, 0.1, 5.0]",8.5,5.0,0.1,5.0,False,False,False,False,False,False,False,False,47.5,True,True
LSCC,Lattice Semiconductor Corporation Common Stock,7700421736.0,5163546,4,False,2025-02-10,After market close,62.62,True,6.41,"[8.5, 5.0, 0.0, 10.0]","[0.195, 0.19, 0.235, 0.38]",0.76,17.51,-11.1,+/+,53.29,53.13,54.47,55.17,53.09,62.62,58.64,63.79,57.94,61.52,61.6,57.71,63.39,63.55,61.73,64.42,64.47,62.54,67.24,69.82,64.7,6.41,"[8.5, 5.0, 0.0, 10.0]",8.5,5.0,0.0,10.0,False,False,False,False,False,False,False,False,62.62,True,True
LDOS,Leidos Holdings Inc. Common Stock,20091728730.0,1551491,2,False,2024-07-30,Before market open,153.0,True,3.22,"[7.5, 4.5, -1.0, 2.0]","[0.26, 0.18, 0.22, 0.34]",0.75,0.02,3.2,+/+,152.97,153.0,145.98,153.65,145.83,148.0,144.4,149.0,142.68,144.75,145.64,142.35,145.39,145.54,143.48,142.66,143.48,140.42,143.29,145.78,143.2,3.22,"[7.5, 4.5, -1.0, 2.0]",7.5,4.5,-1.0,2.0,False,False,False,False,False,True,False,False,153.0,True,True
LMND,Lemonade Inc. Common Stock,2342319455.0,2497115,4,False,2025-02-25,After market close,27.11,True,5.06,"[5.0, 10.0, 1.0, 5.0]","[0.245, 0.185, 0.215, 0.355]",0.8,-21.86,26.92,+/-,34.7,34.49,31.99,34.7,31.38,27.11,31.48,32.02,26.85,35.46,38.68,31.51,36.35,36.89,33.49,35.75,39.77,35.64,37.31,38.33,32.54,5.06,"[5.0, 10.0, 1.0, 5.0]",5.0,10.0,1.0,5.0,True,False,True,False,True,False,True,False,27.11,False,False
LEN,Lennar Corporation Class A Common Stock,29690034846.0,2903636,3,False,2024-12-18,After market close,132.62,True,7.2,"[8.5, -3.0, 2.5, 15.0]","[0.26, 0.18, 0.23, 0.33]",0.55,-9.55,16.75,+/-,146.63,146.63,141.27,148.11,141.0,132.62,133.98,138.26,130.89,133.67,135.42,132.21,133.59,134.83,132.83,133.59,134.86,133.1,134.21,135.04,132.45,7.2,"[8.5, -3.0, 2.5, 15.0]",8.5,-3.0,2.5,15.0,True,False,False,False,True,False,True,False,132.62,False,False
LII,Lennox International Inc. Common Stock,21139376584.0,352846,4,False,2025-01-29,Before market open,630.0,True,2.14,"[6.5, 5.0, -2.5, 0.08]","[0.26, 0.18, 0.19, 0.37]",0.617,-4.92,7.06,+/-,662.59,630.0,604.33,642.5,603.51,599.84,606.54,615.38,598.05,592.42,609.7,590.67,582.93,588.78,563.78,578.37,590.45,576.93,585.03,587.8,576.42,2.14,"[6.5, 5.0, -2.5, 0.08]",6.5,5.0,-2.5,0.08,True,False,True,False,False,False,True,False,630.0,False,False
LI,Li Auto Inc. American Depositary Shares,30033452742.0,7229691,3,False,2024-10-31,Before market open,26.55,True,8.27,"[7.5, 5.0, -0.5, 15.0]","[0.21, 0.19, 0.21, 0.39]",0.85,-8.26,16.53,+/-,28.94,26.55,25.01,26.61,24.89,25.22,25.06,25.68,24.82,24.65,25.46,24.55,25.54,25.72,24.97,24.71,25.2,24.29,25.61,25.87,25.08,8.27,"[7.5, 5.0, -0.5, 15.0]",7.5,5.0,-0.5,15.0,True,False,True,False,False,False,True,False,26.55,False,False
FWONK,Liberty Media Corporation Series C Liberty Formula One Common Stock,23475028405.0,1383587,4,False,2025-02-27,Before market open,89.47,True,5.99,"[5.0, 5.0, 1.5, 10.0]","[0.23, 0.18, 0.23, 0.36]",0.75,-5.76,11.75,+/-,94.94,89.47,91.92,92.98,87.97,92.21,96.43,96.68,91.12,93.66,97.9,92.36,91.07,93.43,89.31,93.32,93.66,91.03,92.52,92.97,91.24,5.99,"[5.0, 5.0, 1.5, 10.0]",5.0,5.0,1.5,10.0,True,False,True,False,True,False,True,False,89.47,False,False
LNW,Light & Wonder Inc. Common Stock,7267531488.0,914001,4,False,2025-02-25,After market close,106.81,True,4.17,"[8.57, 5.0, -1.5, 5.0]","[0.2, 0.2125, 0.2375, 0.35]",0.6,6.14,-1.97,+/+,100.63,100.65,101.63,102.49,99.29,106.81,108.62,110.3,105.66,110.65,112.83,109.0,111.48,111.56,109.35,109.65,113.95,108.96,106.6,108.72,103.66,4.17,"[8.57, 5.0, -1.5, 5.0]",8.57,5.0,-1.5,5.0,False,False,False,False,False,True,False,False,106.81,True,True
LECO,Lincoln Electric Holdings Inc. Common Shares,10879984489.0,383513,4,False,2025-02-13,Before market open,217.87,True,2.63,"[5.5, 5.0, -0.5, 0.0]","[0.315, 0.2, 0.2, 0.285]",0.57,12.3,-9.67,+/+,194.0,217.87,213.81,220.36,208.59,215.51,213.82,216.62,212.32,216.81,217.8,212.74,215.9,217.23,213.5,211.64,215.06,211.04,207.27,212.9,206.26,2.63,"[5.5, 5.0, -0.5, 0.0]",5.5,5.0,-0.5,0.0,False,False,False,False,False,True,False,False,217.87,True,True
LNC,Lincoln National Corporation Common Stock,5975686395.0,1977562,4,False,2025-02-06,Before market open,34.63,True,4.75,"[8.0, 5.0, 0.5, 5.0]","[0.26, 0.18, 0.23, 0.33]",0.75,2.55,2.2,+/+,33.77,34.63,35.77,36.39,34.35,35.44,37.04,37.24,35.17,37.93,38.17,37.04,38.38,38.61,37.99,38.93,39.04,38.02,39.23,39.34,38.34,4.75,"[8.0, 5.0, 0.5, 5.0]",8.0,5.0,0.5,5.0,False,False,False,False,False,False,False,False,34.63,True,True
LIN,Linde plc Ordinary Shares,214165512636.0,1945023,4,False,2025-02-06,Before market open,450.03,True,4.03,"[5.0, 2.5, 2.0, 5.5]","[0.26, 0.18, 0.23, 0.33]",0.82,-0.81,4.84,+/-,453.7,450.03,460.68,461.51,450.0,456.54,455.05,458.16,452.5,460.86,461.12,453.4,460.74,462.54,459.32,458.56,460.14,454.55,461.05,462.6,457.38,4.03,"[5.0, 2.5, 2.0, 5.5]",5.0,2.5,2.0,5.5,True,False,True,False,True,False,True,False,450.03,False,False
LAD,Lithia Motors Inc. Common Stock,8376377764.0,285479,4,False,2025-02-12,Before market open,400.0,True,5.54,"[15.0, 5.5, -1.0, 5.0]","[0.185, 0.19, 0.235, 0.39]",0.73,8.49,-2.95,+/+,368.69,400.0,385.71,405.14,382.16,385.44,384.69,389.62,381.25,379.62,388.36,378.97,374.76,378.96,373.0,364.24,373.87,363.96,360.7,365.49,358.34,5.54,"[15.0, 5.5, -1.0, 5.0]",15.0,5.5,-1.0,5.0,False,False,False,False,False,True,False,False,400.0,True,True
LYV,Live Nation Entertainment Inc. Common Stock,32966825130.0,1744511,4,False,2025-02-20,After market close,156.77,True,6.85,"[15.0, 5.0, 1.0, 5.0]","[0.26, 0.19, 0.225, 0.355]",0.75,2.02,4.83,+/+,153.67,152.71,152.32,154.25,150.27,156.77,149.4,157.75,148.5,154.62,157.49,150.17,144.46,154.58,143.76,142.16,147.3,139.94,140.96,143.72,139.67,6.85,"[15.0, 5.0, 1.0, 5.0]",15.0,5.0,1.0,5.0,False,False,False,False,False,False,False,False,156.77,True,True
LOAR,Loar Holdings Inc. Common Stock,9307893504.0,1836331,3,False,2025-03-31,Before market open,67.01,True,4.53,"[4.0, 7.5, 2.0, 5.0]","[0.23, 0.18, 0.23, 0.36]",0.78,1.58,2.95,+/+,65.97,67.01,70.65,71.1,64.07,69.96,71.33,71.61,67.49,76.85,77.31,71.01,75.75,76.69,73.07,69.44,73.57,68.28,71.85,73.95,66.66,4.53,"[4.0, 7.5, 2.0, 5.0]",4.0,7.5,2.0,5.0,False,False,False,False,False,False,False,False,67.01,True,True
LMT,Lockheed Martin Corporation Common Stock,110859473121.0,1364863,4,False,2025-01-28,Before market open,473.7,True,4.97,"[10.0, -3.5, 5.0, 5.0]","[0.335, 0.2, 0.2, 0.265]",0.6,-5.95,10.92,+/-,503.69,473.7,457.45,479.73,457.27,460.0,454.36,462.49,449.4,459.65,459.89,451.32,462.95,464.23,457.15,455.42,461.33,453.58,453.68,455.41,451.26,4.97,"[10.0, -3.5, 5.0, 5.0]",10.0,-3.5,5.0,5.0,True,False,False,False,True,False,True,False,473.7,False,False
L,Loews Corporation Common Stock,18719609055.0,622524,4,False,2025-02-10,Before market open,85.89,True,2.23,"[12.5, 5.0, -1.0, -5.0]","[0.26, 0.18, 0.22, 0.34]",0.65,-1.01,3.24,+/-,86.77,85.89,85.94,88.29,85.16,85.64,84.85,85.64,84.07,83.0,84.46,82.65,84.12,84.23,82.72,83.01,84.83,82.87,83.44,83.93,82.57,2.23,"[12.5, 5.0, -1.0, -5.0]",12.5,5.0,-1.0,-5.0,True,False,True,False,False,False,False,False,85.89,False,False
LOGI,Logitech International S.A. Ordinary Shares,12865479870.0,963985,4,False,2025-01-28,After market close,97.0,True,2.23,"[7.5, 5.0, -1.5, 0.0]","[0.22, 0.18, 0.21, 0.39]",0.7,5.45,-3.22,+/+,91.99,92.26,92.96,93.48,91.1,97.0,96.79,99.24,95.55,99.26,100.45,98.85,97.42,100.99,96.65,96.45,97.65,95.46,98.56,98.81,97.41,2.23,"[7.5, 5.0, -1.5, 0.0]",7.5,5.0,-1.5,0.0,False,False,False,False,False,True,False,False,97.0,True,True
LOW,Lowe's Companies Inc. Common Stock,130288488381.0,3496589,4,False,2025-02-26,Before market open,251.93,True,4.53,"[8.5, 5.0, -1.0, 5.0]","[0.26, 0.18, 0.23, 0.33]",0.61,3.94,0.59,+/+,242.39,251.93,247.07,252.95,241.07,247.08,245.5,248.45,244.93,248.64,249.71,244.3,246.16,249.68,243.8,239.85,244.67,239.08,242.96,243.0,237.8,4.53,"[8.5, 5.0, -1.0, 5.0]",8.5,5.0,-1.0,5.0,False,False,False,False,False,True,False,False,251.93,True,True
LCID,Lucid Group Inc. Common Stock,7991686532.0,173562424,4,False,2025-02-25,After market close,2.44,True,6.41,"[15.0, 7.5, -0.5, 5.67]","[0.185, 0.185, 0.215, 0.415]",0.64,-12.05,18.46,+/-,2.78,2.85,2.61,2.9,2.6,2.44,2.26,2.48,2.25,2.23,2.42,2.22,2.22,2.28,2.09,2.12,2.31,2.09,2.1,2.19,2.03,6.41,"[15.0, 7.5, -0.5, 5.67]",15.0,7.5,-0.5,5.67,True,False,True,False,False,False,True,False,2.44,False,False
LITE,Lumentum Holdings Inc. Common Stock,4978062000.0,3730073,4,False,2025-02-06,After market close,87.11,True,2.52,"[5.0, 8.5, -1.5, 0.75]","[0.195, 0.19, 0.235, 0.38]",0.5,-2.33,4.85,+/-,89.19,94.0,92.67,95.0,88.15,87.11,85.9,91.49,84.34,81.93,86.35,81.69,79.6,81.77,79.47,79.22,80.55,76.58,78.13,80.85,76.57,2.52,"[5.0, 8.5, -1.5, 0.75]",5.0,8.5,-1.5,0.75,True,False,True,False,False,False,True,False,87.11,False,False
LYFT,Lyft Inc. Class A Common Stock,7239143409.0,45659474,4,False,2025-02-11,After market close,12.27,True,4.71,"[8.5, 7.5, -1.0, 5.0]","[0.185, 0.19, 0.235, 0.39]",0.72,-18.82,23.53,+/-,15.12,15.27,14.39,15.35,14.2,12.27,13.25,14.19,12.06,13.47,13.48,12.79,13.43,13.54,13.05,14.01,14.43,13.41,13.39,13.93,13.22,4.71,"[8.5, 7.5, -1.0, 5.0]",8.5,7.5,-1.0,5.0,True,False,True,False,False,False,True,False,12.27,False,False
