symbol,company_name,market_cap,latest_volume,cycle,isPurePrediction,release_date,whenInTheDay,end_price(first_available_sell_point),did_end_price_date_calculation_succeed,prediction [%],factor_price_change_list,weight_distribution_list,confidence,actual_price_change [%],digression [%],signComparison(predict/actual),start_price,n_open_price,n_close_price,n_high_price,n_low_price,n+1_open_price,n+1_close_price,n+1_high_price,n+1_low_price,n+2_close_price,n+2_high_price,n+2_low_price,n+3_close_price,n+3_high_price,n+3_low_price,n+4_close_price,n+4_high_price,n+4_low_price,n+5_close_price,n+5_high_price,n+5_low_price,prediction 0 [%],factor_price_change_list_parsed,prediction_by_factor_1,prediction_by_factor_2,prediction_by_factor_3,prediction_by_factor_4,prediction_by_factor_5,is_false_positive_factor_1,is_false_negative_factor_1,is_false_positive_factor_2,is_false_negative_factor_2,is_false_positive_factor_3,is_false_negative_factor_3,is_false_positive_factor_4,is_false_negative_factor_4,is_false_positive_factor_5,is_false_negative_factor_5,end_price,didWin,didWin_always_buy
KGC,Kinross Gold Corporation Common Stock,17465511000.0,22627503,0,False,2025-02-12,After market close,11.88,True,4.21,"[7.0, 4.5, 4.0, 2.0, 3.0]","[0.215, 0.15, 0.28, 0.15, 0.205]",0.35,-1.24,5.45,+/-,12.03,11.82,12.12,12.24,11.81,11.88,11.38,11.89,11.28,11.24,11.39,11.15,11.26,11.51,11.11,11.31,11.44,11.16,11.51,11.71,11.31,4.21,"[7.0, 4.5, 4.0, 2.0, 3.0]",7.0,4.5,4.0,2.0,3.0,True,False,True,False,True,False,True,False,True,False,11.88,False,False
KNSL,Kinsale Capital Group Inc. Common Stock,9888477613.0,414354,0,False,2025-02-13,After market close,459.27,True,2.52,"[5.0, 1.5, 2.0, 2.0, 1.5]","[0.233, 0.081, 0.281, 0.129, 0.276]",0.65,-3.61,6.13,+/-,476.48,476.23,486.91,487.15,472.72,459.27,449.16,461.24,433.82,441.99,458.68,437.8,440.14,446.82,438.08,441.26,442.82,425.83,428.36,443.97,424.21,2.52,"[5.0, 1.5, 2.0, 2.0, 1.5]",5.0,1.5,2.0,2.0,1.5,True,False,True,False,True,False,True,False,True,False,459.27,False,False
KRG,Kite Realty Group Trust Common Stock,4801867435.0,2957958,0,False,2025-02-11,After market close,22.44,True,0.89,"[3.0, -1.5, 2.0, 1.5, -1.5]","[0.238, 0.076, 0.271, 0.124, 0.29]",0.55,-1.86,2.75,+/-,22.86,22.84,23.37,23.37,22.78,22.44,22.63,22.82,22.22,22.92,23.04,22.2,22.06,23.15,22.0,22.11,22.2,21.82,22.05,22.18,21.87,0.89,"[3.0, -1.5, 2.0, 1.5, -1.5]",3.0,-1.5,2.0,1.5,-1.5,True,False,False,False,True,False,True,False,False,False,22.44,False,False
KVYO,Klaviyo Inc. Series A Common Stock,8294504858.0,1851372,0,False,2025-02-19,After market close,43.38,True,1.54,"[5.0, 3.5, 3.0, -1.5, -3.0]","[0.145, 0.185, 0.32, 0.175, 0.175]",0.6,-8.23,9.77,+/-,47.27,47.15,47.0,47.4,45.6,43.38,44.26,44.69,39.39,41.85,43.86,40.87,41.57,41.9,39.29,40.53,41.45,39.41,40.5,41.86,40.38,1.54,"[5.0, 3.5, 3.0, -1.5, -3.0]",5.0,3.5,3.0,-1.5,-3.0,True,False,True,False,True,False,False,False,False,False,43.38,False,False
KNX,Knight-Swift Transportation Holdings Inc.,6281415048.0,2375965,0,False,2025-01-22,After market close,60.3,True,0.9,"[6.5, -2.0, 2.0, -2.0, -1.5]","[0.195, 0.105, 0.276, 0.152, 0.271]",0.6,9.46,-8.56,+/+,55.09,54.91,54.8,55.35,54.5,60.3,57.38,61.28,56.79,57.03,57.65,56.67,58.58,59.29,56.29,58.3,58.7,57.8,58.13,58.72,57.65,0.9,"[6.5, -2.0, 2.0, -2.0, -1.5]",6.5,-2.0,2.0,-2.0,-1.5,False,False,False,True,False,False,False,True,False,True,60.3,True,True
KTOS,Kratos Defense & Security Solutions Inc. Common Stock,5120223985.0,1512217,0,False,2025-02-26,After market close,25.01,True,2.22,"[5.0, -3.0, 7.0, 3.5, -3.5]","[0.19, 0.11, 0.281, 0.157, 0.262]",0.5,-0.4,2.62,+/-,25.11,25.2,24.96,25.51,24.61,25.01,26.27,26.52,24.8,26.39,26.41,25.11,26.01,26.8,25.9,26.38,26.8,25.32,27.81,27.92,26.28,2.22,"[5.0, -3.0, 7.0, 3.5, -3.5]",5.0,-3.0,7.0,3.5,-3.5,True,False,False,False,True,False,True,False,False,False,25.01,False,False
KR,Kroger Company (The) Common Stock,46507073836.0,6515840,0,False,2025-03-06,Before market open,62.61,True,0.16,"[3.0, -2.5, 0.5, -2.0, -0.8]","[0.233, 0.076, 0.271, 0.124, 0.295]",0.4,0.13,0.03,+/+,62.53,62.61,63.78,65.87,62.61,63.34,66.7,67.57,62.72,67.72,68.51,66.26,66.55,67.8,66.52,64.99,66.75,64.96,66.1,66.88,65.0,0.16,"[3.0, -2.5, 0.5, -2.0, -0.8]",3.0,-2.5,0.5,-2.0,-0.8,False,False,False,True,False,False,False,True,False,True,62.61,True,True
LHX,L3Harris Technologies Inc. Common Stock,41357983052.0,1273465,0,False,2025-01-30,Before market open,206.27,True,1.64,"[5.0, -1.0, 4.0, -8.0, 2.0]","[0.224, 0.086, 0.276, 0.133, 0.281]",0.45,-2.15,3.79,+/-,210.79,206.27,210.9,212.1,204.91,209.4,210.85,212.34,207.99,211.62,212.93,207.77,209.56,212.58,209.48,207.83,211.34,207.68,205.53,208.2,202.74,1.64,"[5.0, -1.0, 4.0, -8.0, 2.0]",5.0,-1.0,4.0,-8.0,2.0,True,False,False,False,True,False,False,False,True,False,206.27,False,False
LKQ,LKQ Corporation Common Stock,9719259964.0,2383426,0,False,2025-02-20,Before market open,40.33,True,2.33,"[3.0, 3.5, 4.0, 1.5, -1.0]","[0.23, 0.14, 0.285, 0.14, 0.205]",0.68,3.1,-0.77,+/+,39.12,40.33,41.46,42.49,40.1,41.87,40.2,41.87,40.09,40.96,41.11,40.27,41.25,41.71,40.96,41.47,41.82,41.07,41.57,41.65,40.94,2.33,"[3.0, 3.5, 4.0, 1.5, -1.0]",3.0,3.5,4.0,1.5,-1.0,False,False,False,False,False,False,False,False,False,True,40.33,True,True
LPLA,LPL Financial Holdings Inc. Common Stock,23848203659.0,711468,0,False,2025-01-30,After market close,375.38,True,2.47,"[3.5, 1.2, 5.0, 5.0, -1.5]","[0.214, 0.09, 0.271, 0.138, 0.286]",0.15,3.79,-1.32,+/+,361.67,363.79,361.45,365.34,359.08,375.38,366.54,375.38,357.95,363.8,365.59,354.66,361.54,367.85,358.35,366.12,368.09,351.26,370.69,373.94,366.12,2.47,"[3.5, 1.2, 5.0, 5.0, -1.5]",3.5,1.2,5.0,5.0,-1.5,False,False,False,False,False,False,False,False,False,True,375.38,True,True
LH,Labcorp Holdings Inc. Common Stock,20123154000.0,2268353,0,False,2025-02-06,Before market open,252.26,True,1.22,"[4.0, 1.5, -1.5, 2.5, 1.0]","[0.224, 0.086, 0.276, 0.133, 0.281]",0.65,1.2,0.02,+/+,249.28,252.26,247.03,254.06,243.38,248.17,245.57,248.54,242.89,244.38,246.58,243.17,244.44,247.02,242.91,240.46,244.05,239.73,244.17,245.38,241.31,1.22,"[4.0, 1.5, -1.5, 2.5, 1.0]",4.0,1.5,-1.5,2.5,1.0,False,False,False,False,False,True,False,False,False,False,252.26,True,True
LRCX,Lam Research Corporation Common Stock,91674387060.0,11233869,0,False,2025-01-29,After market close,79.51,True,2.7,"[5.0, 2.0, 3.0, 2.0, 1.5]","[0.188, 0.114, 0.274, 0.157, 0.267]",0.7,7.03,-4.33,+/+,74.29,77.22,74.92,77.26,74.25,79.51,80.49,81.84,77.36,80.81,83.97,80.61,79.95,81.31,78.26,79.67,80.34,78.73,81.69,81.86,78.38,2.7,"[5.0, 2.0, 3.0, 2.0, 1.5]",5.0,2.0,3.0,2.0,1.5,False,False,False,False,False,False,False,False,False,False,79.51,True,True
LAMR,Lamar Advertising Company Class A Common Stock,11652779510.0,515616,0,False,2025-02-20,Before market open,122.27,True,1.19,"[3.5, 2.0, 0.0, 2.5, -1.2]","[0.24, 0.13, 0.3, 0.13, 0.2]",0.48,-6.05,7.24,+/-,130.15,122.27,120.6,124.97,117.53,121.07,120.2,121.52,119.25,121.92,122.63,120.19,123.67,123.9,122.03,120.87,124.57,120.21,120.45,122.54,120.36,1.19,"[3.5, 2.0, 0.0, 2.5, -1.2]",3.5,2.0,0.0,2.5,-1.2,True,False,True,False,False,False,True,False,False,False,122.27,False,False
LW,Lamb Weston Holdings Inc. Common Stock ,7353534698.0,1368639,2,False,2024-12-19,Before market open,65.1,True,1.38,"[5.0, 2.5, 0.0, -2.0, 1.2]","[0.219, 0.09, 0.271, 0.138, 0.281]",0.7,-15.67,17.05,+/-,77.2,65.1,61.68,67.89,59.19,61.61,61.28,63.12,60.72,63.07,63.45,61.13,62.86,64.31,62.64,64.43,64.78,62.8,66.12,67.71,64.01,1.38,"[5.0, 2.5, 0.0, -2.0, 1.2]",5.0,2.5,0.0,-2.0,1.2,True,False,True,False,False,False,False,False,True,False,65.1,False,False
LNTH,Lantheus Holdings Inc. Common Stock,7144845836.0,687314,0,False,2025-02-26,Before market open,81.0,True,2.57,"[5.0, -4.5, 7.0, 2.5, -1.5]","[0.214, 0.095, 0.281, 0.143, 0.267]",0.55,1.19,1.38,+/+,80.05,81.0,93.25,96.81,80.89,92.39,91.49,95.0,89.74,93.82,94.11,89.5,94.86,96.85,91.4,98.17,98.97,92.87,100.48,101.32,96.22,2.57,"[5.0, -4.5, 7.0, 2.5, -1.5]",5.0,-4.5,7.0,2.5,-1.5,False,False,False,True,False,False,False,False,False,True,81.0,True,True
LVS,Las Vegas Sands Corp. Common Stock,25912032479.0,5606649,0,False,2025-01-29,After market close,47.22,True,0.84,"[5.0, -1.5, 4.0, -6.0, -1.5]","[0.224, 0.086, 0.269, 0.133, 0.288]",0.45,9.88,-9.04,+/+,42.98,43.06,43.18,43.89,43.01,47.22,47.96,48.45,46.26,45.56,47.62,45.03,44.67,45.11,43.95,44.27,45.46,44.24,43.28,43.91,42.77,0.84,"[5.0, -1.5, 4.0, -6.0, -1.5]",5.0,-1.5,4.0,-6.0,-1.5,False,False,False,True,False,False,False,True,False,True,47.22,True,True
LSCC,Lattice Semiconductor Corporation Common Stock,6744051503.0,1764325,0,False,2025-02-10,After market close,62.62,True,-1.81,"[-5.0, -2.5, 0.0, -1.0, -1.5]","[0.2, 0.105, 0.281, 0.152, 0.262]",0.38,17.51,-19.32,-/+,53.29,53.13,54.47,55.17,53.09,62.62,58.64,63.79,57.94,61.52,61.6,57.71,63.39,63.55,61.73,64.42,64.47,62.54,67.24,69.82,64.7,-1.81,"[-5.0, -2.5, 0.0, -1.0, -1.5]",-5.0,-2.5,0.0,-1.0,-1.5,False,True,False,True,False,False,False,True,False,True,62.62,False,True
LDOS,Leidos Holdings Inc. Common Stock,19117644469.0,1178215,0,False,2025-02-11,Before market open,147.07,True,1.06,"[3.5, -3.0, 3.0, 1.0, -1.5]","[0.224, 0.086, 0.274, 0.133, 0.283]",0.55,3.32,-2.26,+/+,142.34,147.07,137.19,148.18,132.38,136.07,136.44,137.31,133.93,130.26,136.59,129.15,131.86,133.2,130.18,130.87,133.6,129.47,131.1,132.68,129.81,1.06,"[3.5, -3.0, 3.0, 1.0, -1.5]",3.5,-3.0,3.0,1.0,-1.5,False,False,False,True,False,False,False,False,False,True,147.07,True,True
LMND,Lemonade Inc. Common Stock,2149648762.0,1189920,0,False,2025-02-25,After market close,27.11,True,1.12,"[6.0, -3.5, 4.5, 2.0, -3.0]","[0.157, 0.152, 0.257, 0.171, 0.262]",0.65,-21.86,22.98,+/-,34.7,34.49,31.99,34.7,31.38,27.11,31.48,32.02,26.85,35.46,38.68,31.51,36.35,36.89,33.49,35.75,39.77,35.64,37.31,38.33,32.54,1.12,"[6.0, -3.5, 4.5, 2.0, -3.0]",6.0,-3.5,4.5,2.0,-3.0,True,False,False,False,True,False,True,False,False,False,27.11,False,False
LEN,Lennar Corporation Class A Common Stock,28539892226.0,1771075,2,False,2024-12-18,After market close,131.52,True,2.28,"[6.5, -3.0, 0.0, 4.5, 3.5]","[0.215, 0.145, 0.305, 0.145, 0.19]",0.55,-9.55,11.83,+/-,145.42,145.42,140.1,146.88,139.83,131.52,132.87,137.11,129.81,132.56,134.3,131.11,132.48,133.71,131.73,132.48,133.74,131.99,133.1,133.92,131.35,2.28,"[6.5, -3.0, 0.0, 4.5, 3.5]",6.5,-3.0,0.0,4.5,3.5,True,False,False,False,False,False,True,False,True,False,131.52,False,False
LII,Lennox International Inc. Common Stock,18981189345.0,297487,0,False,2025-01-29,Before market open,628.65,True,0.22,"[4.5, -1.2, 0.0, -2.0, -1.5]","[0.224, 0.086, 0.276, 0.133, 0.281]",0.65,-4.92,5.14,+/-,661.17,628.65,603.03,641.12,602.21,598.55,605.24,614.06,596.76,591.15,608.39,589.4,581.68,587.51,562.57,577.13,589.18,575.69,583.77,586.54,575.18,0.22,"[4.5, -1.2, 0.0, -2.0, -1.5]",4.5,-1.2,0.0,-2.0,-1.5,True,False,False,False,False,False,False,False,False,False,628.65,False,False
LI,Li Auto Inc. American Depositary Shares,25980312362.0,1436132,1,False,2024-10-31,Before market open,26.55,True,3.93,"[7.5, 5.5, 5.0, -1.5, 1.2]","[0.16, 0.203, 0.345, 0.17, 0.123]",0.65,-8.26,12.19,+/-,28.94,26.55,25.01,26.61,24.89,25.22,25.06,25.68,24.82,24.65,25.46,24.55,25.54,25.72,24.97,24.71,25.2,24.29,25.61,25.87,25.08,3.93,"[7.5, 5.5, 5.0, -1.5, 1.2]",7.5,5.5,5.0,-1.5,1.2,True,False,True,False,True,False,False,False,True,False,26.55,False,False
FWONK,Liberty Media Corporation Series C Liberty Formula One Common Stock,21842821173.0,877543,0,False,2025-02-27,Before market open,89.47,True,-0.11,"[-5.0, -2.5, 4.0, 3.0, -1.5]","[0.195, 0.105, 0.271, 0.152, 0.276]",0.55,-5.76,5.65,-/-,94.94,89.47,91.92,92.98,87.97,92.21,96.43,96.68,91.12,93.66,97.9,92.36,91.07,93.43,89.31,93.32,93.66,91.03,92.52,92.97,91.24,-0.11,"[-5.0, -2.5, 4.0, 3.0, -1.5]",-5.0,-2.5,4.0,3.0,-1.5,False,False,False,False,True,False,True,False,False,False,89.47,True,False
LNW,Light & Wonder Inc. Common Stock,7211734145.0,2189803,0,False,2025-02-25,After market close,106.81,True,2.08,"[6.5, 2.0, 3.0, 3.0, -2.5]","[0.195, 0.105, 0.276, 0.152, 0.271]",0.55,6.14,-4.06,+/+,100.63,100.65,101.63,102.49,99.29,106.81,108.62,110.3,105.66,110.65,112.83,109.0,111.48,111.56,109.35,109.65,113.95,108.96,106.6,108.72,103.66,2.08,"[6.5, 2.0, 3.0, 3.0, -2.5]",6.5,2.0,3.0,3.0,-2.5,False,False,False,False,False,False,False,False,False,True,106.81,True,True
LECO,Lincoln Electric Holdings Inc. Common Shares,9964774776.0,536366,1,False,2024-10-31,Before market open,197.31,True,1.37,"[4.0, 1.5, 0.0, 0.5, 1.0]","[0.235, 0.145, 0.34, 0.135, 0.145]",0.65,0.82,0.55,+/+,195.7,197.31,191.04,206.72,190.01,191.24,200.15,200.68,191.24,197.23,200.09,196.48,202.18,202.56,195.71,216.67,220.4,212.34,215.37,218.54,213.69,1.37,"[4.0, 1.5, 0.0, 0.5, 1.0]",4.0,1.5,0.0,0.5,1.0,False,False,False,False,False,False,False,False,False,False,197.31,True,True
LNC,Lincoln National Corporation Common Stock,5447810189.0,1738874,1,False,2024-10-31,Before market open,32.69,True,2.48,"[6.0, 2.1, 0.0, 3.5, 1.5]","[0.262, 0.125, 0.342, 0.12, 0.15]",0.65,0.09,2.39,+/+,32.66,32.69,33.79,34.78,32.69,34.23,32.59,34.33,32.54,32.0,32.66,31.78,31.87,32.67,31.62,35.82,35.95,34.2,34.28,35.36,34.09,2.48,"[6.0, 2.1, 0.0, 3.5, 1.5]",6.0,2.1,0.0,3.5,1.5,False,False,False,False,False,False,False,False,False,False,32.69,True,True
LIN,Linde plc Ordinary Shares,213084516838.0,1214237,0,False,2025-02-06,Before market open,448.53,True,0.27,"[2.0, 1.2, 0.0, 1.0, -1.5]","[0.248, 0.071, 0.276, 0.119, 0.286]",0.15,-0.81,1.08,+/-,452.19,448.53,459.15,459.98,448.5,455.02,453.54,456.64,451.0,459.33,459.59,451.89,459.21,461.0,457.79,457.04,458.61,453.04,459.52,461.06,455.86,0.27,"[2.0, 1.2, 0.0, 1.0, -1.5]",2.0,1.2,0.0,1.0,-1.5,True,False,True,False,False,False,True,False,False,False,448.53,False,False
LAD,Lithia Motors Inc. Common Stock,7569950643.0,568819,0,False,2025-02-12,Before market open,399.32,True,1.46,"[5.0, 1.8, 3.0, -3.0, -1.5]","[0.2, 0.15, 0.31, 0.15, 0.19]",0.6,8.49,-7.03,+/+,368.06,399.32,385.06,404.45,381.51,384.79,384.04,388.96,380.6,378.98,387.7,378.33,374.12,378.32,372.37,363.62,373.24,363.34,360.09,364.87,357.73,1.46,"[5.0, 1.8, 3.0, -3.0, -1.5]",5.0,1.8,3.0,-3.0,-1.5,False,False,False,False,False,False,False,True,False,True,399.32,True,True
LYV,Live Nation Entertainment Inc. Common Stock,30913983112.0,1969897,0,False,2025-02-20,After market close,156.77,True,-0.16,"[-4.5, 4.2, 0.0, 3.0, -2.5]","[0.185, 0.16, 0.305, 0.16, 0.19]",0.38,2.02,-2.18,-/+,153.67,152.71,152.32,154.25,150.27,156.77,149.4,157.75,148.5,154.62,157.49,150.17,144.46,154.58,143.76,142.16,147.3,139.94,140.96,143.72,139.67,-0.16,"[-4.5, 4.2, 0.0, 3.0, -2.5]",-4.5,4.2,0.0,3.0,-2.5,False,True,False,False,False,False,False,False,False,True,156.77,False,True
LOAR,Loar Holdings Inc. Common Stock,8848533195.0,748253,0,False,2025-03-31,Before market open,67.01,True,1.67,"[5.0, 1.5, 4.0, 2.0, -3.5]","[0.233, 0.081, 0.276, 0.129, 0.281]",0.55,1.58,0.09,+/+,65.97,67.01,70.65,71.1,64.07,69.96,71.33,71.61,67.49,76.85,77.31,71.01,75.75,76.69,73.07,69.44,73.57,68.28,71.85,73.95,66.66,1.67,"[5.0, 1.5, 4.0, 2.0, -3.5]",5.0,1.5,4.0,2.0,-3.5,False,False,False,False,False,False,False,False,False,True,67.01,True,True
LMT,Lockheed Martin Corporation Common Stock,111496758114.0,897221,0,False,2025-01-28,Before market open,470.23,True,1.72,"[3.5, 2.5, 3.0, -4.5, 1.5]","[0.238, 0.076, 0.276, 0.124, 0.286]",0.65,-5.95,7.67,+/-,500.0,470.23,454.1,476.21,453.92,456.63,451.03,459.1,446.11,456.28,456.52,448.01,459.56,460.83,453.8,452.08,457.95,450.26,450.36,452.07,447.95,1.72,"[3.5, 2.5, 3.0, -4.5, 1.5]",3.5,2.5,3.0,-4.5,1.5,True,False,True,False,True,False,False,False,True,False,470.23,False,False
L,Loews Corporation Common Stock,18297557348.0,441534,0,False,2025-02-10,Before market open,85.83,True,1.42,"[3.0, 1.5, 3.0, 1.5, -1.5]","[0.226, 0.086, 0.276, 0.133, 0.279]",0.55,-1.01,2.43,+/-,86.71,85.83,85.88,88.22,85.1,85.58,84.79,85.58,84.01,82.94,84.4,82.59,84.06,84.17,82.66,82.95,84.77,82.81,83.38,83.87,82.51,1.42,"[3.0, 1.5, 3.0, 1.5, -1.5]",3.0,1.5,3.0,1.5,-1.5,True,False,True,False,True,False,True,False,False,False,85.83,False,False
LOGI,Logitech International S.A. Ordinary Shares,11248156412.0,1826520,0,False,2025-01-28,After market close,97.0,True,1.75,"[4.0, 4.5, 2.0, 1.0, -0.8]","[0.248, 0.071, 0.276, 0.119, 0.286]",0.45,5.45,-3.7,+/+,91.99,92.26,92.96,93.48,91.1,97.0,96.79,99.24,95.55,99.26,100.45,98.85,97.42,100.99,96.65,96.45,97.65,95.46,98.56,98.81,97.41,1.75,"[4.0, 4.5, 2.0, 1.0, -0.8]",4.0,4.5,2.0,1.0,-0.8,False,False,False,False,False,False,False,False,False,True,97.0,True,True
LOW,Lowe's Companies Inc. Common Stock,125127994082.0,3455615,0,False,2025-02-26,Before market open,250.61,True,-1.44,"[-2.0, -2.0, 0.0, -3.0, -1.5]","[0.233, 0.081, 0.276, 0.129, 0.281]",0.65,3.94,-5.38,-/+,241.12,250.61,245.77,251.62,239.8,245.78,244.21,247.15,243.64,247.33,248.4,243.02,244.87,248.37,242.52,238.59,243.39,237.82,241.68,241.72,236.55,-1.44,"[-2.0, -2.0, 0.0, -3.0, -1.5]",-2.0,-2.0,0.0,-3.0,-1.5,False,True,False,True,False,False,False,True,False,True,250.61,False,True
LCID,Lucid Group Inc. Common Stock,7669694623.0,75515029,0,False,2025-02-25,After market close,2.44,True,-0.61,"[5.0, -2.5, 3.0, -3.5, -2.5]","[0.117, 0.205, 0.219, 0.186, 0.274]",0.5,-12.05,11.44,-/-,2.78,2.85,2.61,2.9,2.6,2.44,2.26,2.48,2.25,2.23,2.42,2.22,2.22,2.28,2.09,2.12,2.31,2.09,2.1,2.19,2.03,-0.61,"[5.0, -2.5, 3.0, -3.5, -2.5]",5.0,-2.5,3.0,-3.5,-2.5,True,False,False,False,True,False,False,False,False,False,2.44,True,False
LITE,Lumentum Holdings Inc. Common Stock,4149232000.0,1048005,0,False,2025-02-06,After market close,87.11,True,0.33,"[2.5, 2.5, 2.0, -2.0, -2.5]","[0.19, 0.11, 0.279, 0.157, 0.264]",0.55,-2.33,2.66,+/-,89.19,94.0,92.67,95.0,88.15,87.11,85.9,91.49,84.34,81.93,86.35,81.69,79.6,81.77,79.47,79.22,80.55,76.58,78.13,80.85,76.57,0.33,"[2.5, 2.5, 2.0, -2.0, -2.5]",2.5,2.5,2.0,-2.0,-2.5,True,False,True,False,True,False,False,False,False,False,87.11,False,False
LYFT,Lyft Inc. Class A Common Stock,5183306094.0,6581294,0,False,2025-02-11,After market close,12.27,True,1.5,"[5.0, 4.0, 3.0, 1.0, -3.5]","[0.2, 0.105, 0.281, 0.152, 0.262]",0.18,-18.82,20.32,+/-,15.12,15.27,14.39,15.35,14.2,12.27,13.25,14.19,12.06,13.47,13.48,12.79,13.43,13.54,13.05,14.01,14.43,13.41,13.39,13.93,13.22,1.5,"[5.0, 4.0, 3.0, 1.0, -3.5]",5.0,4.0,3.0,1.0,-3.5,True,False,True,False,True,False,True,False,False,False,12.27,False,False
LYB,LyondellBasell Industries NV Ordinary Shares Class A (Netherlands),18708694815.0,3434498,0,False,2025-01-31,Before market open,76.49,True,0.76,"[5.0, -2.5, 0.0, 1.5, -1.5]","[0.238, 0.135, 0.295, 0.135, 0.198]",0.65,2.26,-1.5,+/+,74.8,76.49,74.39,77.73,73.86,73.49,74.98,75.16,72.0,76.89,77.6,75.46,75.66,76.51,75.47,76.41,76.59,75.81,75.29,76.87,75.12,0.76,"[5.0, -2.5, 0.0, 1.5, -1.5]",5.0,-2.5,0.0,1.5,-1.5,False,False,False,True,False,False,False,False,False,True,76.49,True,True
MTB,M&T Bank Corporation Common Stock,27897247151.0,1067591,1,False,2025-04-14,Before market open,157.0,True,0.24,"[3.5, -3.5, 2.0, -3.5, -1.5]","[0.238, 0.076, 0.271, 0.124, 0.29]",0.38,-0.6,0.84,+/-,157.95,157.0,158.5,161.99,154.0,158.65,159.59,165.0,158.52,158.9,162.07,157.54,160.23,162.44,159.4,156.77,159.54,154.98,162.0,162.41,158.53,0.24,"[3.5, -3.5, 2.0, -3.5, -1.5]",3.5,-3.5,2.0,-3.5,-1.5,True,False,False,False,True,False,False,False,False,False,157.0,False,False
MTSI,MACOM Technology Solutions Holdings Inc. Common Stock,7712756221.0,1224790,0,False,2025-02-06,Before market open,127.0,True,0.15,"[-5.0, 2.5, 4.0, 2.0, -2.0]","[0.195, 0.105, 0.276, 0.152, 0.271]",0.45,-6.43,6.58,+/-,135.73,127.0,129.5,135.14,126.67,127.76,127.21,130.71,125.9,122.75,128.19,122.5,122.27,124.5,121.23,121.87,123.31,119.24,122.09,123.58,120.64,0.15,"[-5.0, 2.5, 4.0, 2.0, -2.0]",-5.0,2.5,4.0,2.0,-2.0,False,False,True,False,True,False,True,False,False,False,127.0,False,False
MARA,MARA Holdings Inc. Common Stock,4623570977.0,34872292,0,False,2025-02-26,After market close,14.21,True,0.7,"[8.0, -4.0, 5.0, -3.0, -3.0]","[0.164, 0.143, 0.255, 0.167, 0.271]",0.45,14.41,-13.71,+/+,12.42,12.26,12.45,12.87,12.21,14.21,13.13,14.85,13.06,13.92,14.55,12.92,13.79,15.59,13.52,13.97,14.82,13.12,15.12,15.24,13.77,0.7,"[8.0, -4.0, 5.0, -3.0, -3.0]",8.0,-4.0,5.0,-3.0,-3.0,False,False,False,True,False,False,False,True,False,True,14.21,True,True
MTG,MGIC Investment Corporation Common Stock,6045822851.0,2889874,0,False,2025-02-03,After market close,25.49,True,1.37,"[1.5, 3.0, 1.0, 2.0, 1.0]","[0.252, 0.067, 0.276, 0.114, 0.29]",0.65,0.31,1.06,+/+,25.41,24.72,25.01,25.36,24.69,25.49,25.46,25.93,24.92,25.39,25.5,25.09,25.33,25.69,25.13,25.13,25.34,25.0,24.88,25.17,24.84,1.37,"[1.5, 3.0, 1.0, 2.0, 1.0]",1.5,3.0,1.0,2.0,1.0,False,False,False,False,False,False,False,False,False,False,25.49,True,True
MGM,MGM Resorts International Common Stock,8812091639.0,10706105,0,False,2025-02-12,After market close,38.55,True,-1.31,"[4.0, -2.0, -3.0, -4.0, -1.5]","[0.2, 0.155, 0.3, 0.155, 0.19]",0.45,12.49,-13.8,-/+,34.27,34.29,34.37,34.67,34.07,38.55,40.37,40.75,38.05,39.81,41.32,39.72,38.07,39.75,37.89,38.34,38.46,37.75,38.3,38.45,37.83,-1.31,"[4.0, -2.0, -3.0, -4.0, -1.5]",4.0,-2.0,-3.0,-4.0,-1.5,False,False,False,True,False,True,False,True,False,True,38.55,False,True
MKSI,MKS Instruments Inc. Common Stock,4826256414.0,1288497,0,False,2025-02-12,After market close,104.88,True,1.53,"[6.5, -1.5, 4.0, -3.0, -2.5]","[0.22, 0.14, 0.305, 0.14, 0.195]",0.65,-5.01,6.54,+/-,110.4,107.95,110.96,111.07,107.58,104.88,103.62,107.52,102.86,103.45,105.08,102.18,105.24,106.94,102.78,106.59,107.4,104.24,107.62,110.23,106.48,1.53,"[6.5, -1.5, 4.0, -3.0, -2.5]",6.5,-1.5,4.0,-3.0,-2.5,True,False,False,False,True,False,False,False,False,False,104.88,False,False
MPLX,MPLX LP Common Units Representing Limited Partner Interests,52004847462.0,1928970,0,False,2025-02-04,Before market open,50.44,True,2.1,"[5.0, 1.5, 2.0, 1.0, 0.5]","[0.231, 0.081, 0.274, 0.129, 0.286]",0.7,-1.89,3.99,+/-,51.41,50.44,52.63,53.24,50.14,52.65,53.82,53.93,52.65,53.55,54.18,53.2,53.18,53.81,52.84,53.57,53.95,53.31,53.18,53.95,52.93,2.1,"[5.0, 1.5, 2.0, 1.0, 0.5]",5.0,1.5,2.0,1.0,0.5,True,False,True,False,True,False,True,False,True,False,50.44,False,False
